picture_height,payment_MLATB,condition,sold_quantity,available_quantity,automatic_relist,title_length,picture_width,listing_type_id,payment_MLAOT,shipping_mode_binary
500.0,0,0,0,1,0,52,375.0,free,0,0
414.0,1,1,0,5,1,57,367.0,gold_special,0,1
375.0,0,0,0,1,0,49,500.0,bronze,0,1
375.0,1,0,0,1,0,56,500.0,free,0,1
500.0,0,1,0,1,0,58,427.0,bronze,0,0
500.0,1,0,0,1,0,52,279.0,bronze,0,0
500.0,0,0,0,1,0,33,375.0,free,0,0
500.0,1,1,0,1,0,56,500.0,bronze,0,1
375.0,1,0,0,1,0,20,500.0,bronze,0,0
500.0,1,1,0,999,0,46,332.0,bronze,1,1
382.0,1,0,0,1,0,52,255.0,bronze,1,1
375.0,1,1,0,1,0,58,500.0,bronze,1,1
246.0,0,1,0,3,0,53,185.0,bronze,0,1
500.0,1,0,0,1,0,39,362.0,bronze,0,1
500.0,0,1,17,1,0,60,291.0,gold,0,1
500.0,0,0,0,1,0,59,333.0,bronze,0,1
375.0,1,0,0,1,0,50,500.0,bronze,1,0
385.0,0,1,0,1,0,37,288.0,bronze,0,1
500.0,0,1,0,1,0,58,311.0,bronze,0,0
500.0,1,0,0,1,0,53,375.0,bronze,0,0
281.0,0,1,1,4,0,44,500.0,bronze,0,1
375.0,1,0,0,1,0,59,500.0,bronze,0,0
400.0,1,1,3,1,0,58,500.0,bronze,1,1
500.0,1,0,0,1,0,37,281.0,bronze,0,0
419.0,0,0,0,1,0,53,500.0,bronze,0,1
500.0,1,1,17,68,1,59,500.0,gold_special,0,1
401.0,1,1,4,2,0,60,399.0,silver,1,1
500.0,0,1,0,1,0,18,375.0,bronze,0,0
375.0,0,0,0,1,0,19,500.0,free,0,1
500.0,0,0,0,1,0,60,374.0,bronze,0,1
491.0,1,0,0,1,0,42,346.0,free,0,0
375.0,1,1,0,1,0,42,500.0,free,0,0
500.0,0,0,0,1,0,29,375.0,silver,0,1
499.0,0,1,6,1,0,41,449.0,bronze,0,1
375.0,1,0,0,1,0,40,500.0,bronze,0,0
270.0,1,1,1,11,0,59,204.0,bronze,1,0
500.0,1,0,0,1,0,33,478.0,bronze,1,0
500.0,1,0,0,1,0,55,374.0,bronze,0,1
266.0,1,1,0,1,0,57,266.0,bronze,0,1
500.0,0,0,0,1,0,20,313.0,silver,0,1
375.0,1,0,0,1,0,41,500.0,bronze,1,1
150.0,1,1,0,10,0,60,150.0,bronze,1,0
209.0,1,1,0,10,0,60,241.0,bronze,1,1
500.0,1,1,11,4,0,48,433.0,silver,1,1
375.0,1,1,3,7,0,56,500.0,gold,1,1
448.0,1,1,0,1,0,35,500.0,bronze,0,1
500.0,1,1,0,10,0,53,281.0,bronze,0,0
277.0,1,1,0,10,1,46,500.0,silver,0,1
500.0,0,0,0,1,0,34,384.0,bronze,0,0
500.0,1,1,2,8,1,50,500.0,gold_special,0,1
500.0,0,0,0,1,0,60,308.0,bronze,0,1
268.0,0,1,0,100,0,57,348.0,bronze,0,0
375.0,0,0,0,1,0,29,500.0,free,1,1
375.0,0,1,0,12,0,15,500.0,bronze,0,1
290.0,0,1,0,1,0,50,290.0,bronze,1,1
250.0,0,1,0,4,1,45,500.0,gold_special,1,1
500.0,0,1,1,998,0,14,282.0,gold_premium,0,0
281.0,0,1,0,1,0,21,500.0,bronze,0,0
500.0,1,1,2,1,1,43,500.0,silver,1,0
500.0,1,0,0,1,0,44,375.0,bronze,0,0
400.0,0,0,0,1,0,42,500.0,free,0,1
500.0,1,0,0,1,0,44,352.0,free,0,1
70.0,1,0,0,1,0,59,72.0,bronze,0,1
375.0,0,1,1,1,0,48,500.0,free,0,0
500.0,1,1,6,2,0,60,359.0,bronze,0,0
375.0,0,1,0,1,0,57,500.0,bronze,0,1
375.0,1,0,0,1,0,34,500.0,bronze,1,0
500.0,0,1,0,4,0,52,355.0,bronze,0,0
348.0,1,1,0,5,0,42,500.0,bronze,0,1
375.0,0,0,0,1,0,39,500.0,bronze,0,0
500.0,1,1,1,2,0,55,500.0,silver,0,1
363.0,0,1,1,1,0,29,430.0,silver,0,1
375.0,1,1,0,9,0,23,500.0,bronze,1,1
500.0,0,0,0,1,0,24,375.0,free,0,1
279.0,1,1,1,55,0,55,307.0,bronze,0,1
374.0,1,0,0,1,0,60,500.0,bronze,0,1
402.0,1,1,0,4,0,59,500.0,bronze,1,1
500.0,1,1,0,1,0,30,303.0,bronze,1,1
500.0,0,1,0,1,0,41,357.0,bronze,0,1
200.0,1,1,0,10,0,47,200.0,bronze,1,0
373.0,0,0,0,2,0,39,500.0,bronze,0,1
500.0,1,1,0,10,0,48,196.0,bronze,0,1
500.0,0,0,0,1,0,30,375.0,free,0,0
500.0,1,0,0,1,0,43,375.0,bronze,0,1
470.0,0,0,0,1,0,37,500.0,bronze,0,0
500.0,0,0,0,1,0,59,375.0,bronze,0,0
500.0,1,1,0,1,0,59,202.0,silver,1,0
480.0,1,1,0,1,0,7,500.0,bronze,1,1
300.0,1,1,1,4,0,59,400.0,bronze,1,1
375.0,1,1,0,99,0,59,500.0,bronze,1,1
500.0,1,0,0,1,0,60,463.0,free,0,1
375.0,0,1,0,1,0,24,500.0,bronze,0,0
253.0,1,1,0,1,0,59,188.0,bronze,1,1
375.0,1,0,0,1,0,36,500.0,bronze,1,0
500.0,1,1,0,1,0,20,500.0,silver,1,1
375.0,1,0,0,1,0,58,500.0,bronze,1,0
458.0,1,1,7,8,0,60,458.0,silver,1,0
211.0,1,1,1,1,0,53,140.0,bronze,0,1
333.0,0,1,0,1,0,60,500.0,bronze,0,1
500.0,0,1,19,44,0,60,500.0,gold_premium,0,1
500.0,0,1,0,1,0,47,281.0,bronze,0,0
500.0,1,0,0,1,0,58,363.0,free,0,1
500.0,0,0,0,1,0,35,281.0,gold,0,0
500.0,0,0,0,1,0,29,375.0,free,0,0
334.0,1,1,0,1,0,41,500.0,free,0,0
375.0,1,1,0,1,0,60,500.0,bronze,0,1
500.0,0,0,0,1,0,19,375.0,free,0,0
500.0,0,0,0,1,0,22,376.0,bronze,0,0
154.0,0,1,0,3,0,47,327.0,bronze,0,1
500.0,0,0,0,1,0,55,375.0,bronze,0,0
160.0,1,1,0,3,0,40,112.0,bronze,1,1
374.0,0,0,0,1,0,28,500.0,bronze,0,1
375.0,1,1,0,2,0,38,500.0,bronze,0,1
480.0,1,1,1,2,0,57,426.0,silver,0,0
500.0,0,1,2,1,0,49,281.0,silver,0,0
319.0,0,1,0,1,0,44,210.0,bronze,0,1
500.0,1,1,0,1,0,32,371.0,bronze,0,1
400.0,1,1,0,1,0,30,332.0,bronze,0,0
456.0,1,1,0,3,0,60,500.0,bronze,1,0
375.0,0,1,0,1,0,52,500.0,bronze,0,1
375.0,1,0,0,1,0,53,500.0,free,0,1
375.0,1,1,0,5,0,60,500.0,bronze,1,1
232.0,1,1,0,3,0,53,232.0,bronze,0,1
500.0,1,1,0,1,0,27,500.0,bronze,1,0
375.0,1,0,0,1,0,27,500.0,bronze,1,1
375.0,1,0,0,1,0,60,500.0,bronze,1,0
500.0,0,0,0,1,0,54,333.0,bronze,0,0
500.0,0,0,0,1,0,15,373.0,bronze,0,0
375.0,1,1,2,1,1,52,500.0,gold_special,1,1
500.0,1,0,0,1,0,35,342.0,bronze,1,1
500.0,1,1,2,4,0,36,375.0,bronze,1,1
375.0,1,1,1,2,0,60,500.0,silver,0,1
375.0,1,1,1,2,0,60,500.0,silver,0,1
375.0,1,1,1,2,0,60,500.0,silver,0,1
375.0,1,1,1,2,0,60,500.0,silver,0,1
375.0,1,1,1,2,0,60,500.0,silver,0,1
375.0,1,1,1,2,0,60,500.0,silver,0,1
500.0,1,1,30,3,1,53,500.0,silver,1,0
240.0,0,0,0,1,0,60,140.0,free,0,0
351.0,1,1,10,2,0,52,500.0,silver,1,0
485.0,0,1,0,10,0,48,284.0,bronze,0,0
500.0,0,0,0,1,0,57,280.0,free,0,1
280.0,0,0,0,1,0,26,500.0,bronze,0,0
357.0,1,1,0,10,0,60,500.0,bronze,0,1
400.0,1,1,0,1,0,45,499.0,bronze,0,1
176.0,1,1,0,1,0,26,113.0,bronze,1,1
375.0,0,0,0,1,0,50,500.0,silver,0,0
391.0,1,1,0,3,0,51,500.0,bronze,1,0
500.0,0,0,0,1,0,51,373.0,bronze,0,0
375.0,0,0,0,1,0,19,500.0,free,0,0
375.0,1,1,1,9,0,56,500.0,bronze,1,0
500.0,0,1,0,3,0,60,500.0,bronze,0,1
375.0,1,1,0,1,0,57,500.0,bronze,0,0
500.0,1,1,0,10,0,60,379.0,bronze,0,1
500.0,1,0,0,1,0,60,450.0,bronze,0,1
250.0,1,1,1,23,0,60,250.0,bronze,1,0
500.0,0,0,1,3,0,49,445.0,free,0,1
400.0,1,1,0,1,0,60,400.0,bronze,1,1
374.0,1,0,1,1,1,58,500.0,silver,0,0
500.0,1,0,0,1,0,53,357.0,bronze,0,1
500.0,1,1,0,2,0,57,479.0,bronze,1,1
500.0,0,0,0,1,0,26,375.0,free,0,0
400.0,1,1,0,1,0,46,198.0,bronze,0,0
500.0,0,0,0,1,0,59,495.0,free,0,1
500.0,0,0,0,1,0,49,375.0,bronze,0,1
500.0,0,0,0,1,0,22,375.0,free,0,0
500.0,0,0,0,1,0,35,375.0,free,0,1
500.0,1,0,0,1,0,47,362.0,bronze,0,1
500.0,0,0,0,1,0,15,375.0,free,0,0
340.0,1,1,0,123,0,45,410.0,bronze,0,1
225.0,1,1,0,1,0,53,225.0,bronze,0,0
500.0,0,0,0,1,0,39,280.0,free,0,1
370.0,1,1,0,1,1,59,499.0,bronze,1,1
375.0,1,0,0,1,0,54,500.0,bronze,0,1
500.0,1,0,0,1,0,51,281.0,bronze,0,0
500.0,0,1,3,1,0,39,500.0,bronze,1,0
194.0,1,0,1,1,0,59,259.0,free,1,1
400.0,0,1,3,4,0,56,500.0,silver,0,1
209.0,1,0,0,1,0,33,500.0,free,0,1
388.0,1,1,6,10,0,58,500.0,silver,1,0
375.0,1,1,0,1,0,24,500.0,bronze,0,1
500.0,0,0,0,1,0,41,400.0,free,0,1
375.0,0,0,0,1,0,49,500.0,bronze,0,1
500.0,1,0,0,1,0,60,361.0,bronze,1,1
375.0,1,1,0,50,0,58,500.0,bronze,1,1
500.0,1,1,0,1,0,53,500.0,bronze,1,0
308.0,1,1,92,912,0,59,500.0,gold,1,1
500.0,0,0,0,1,0,56,375.0,bronze,0,1
441.0,1,0,0,1,0,60,500.0,free,0,1
333.0,0,0,1,1,0,53,500.0,free,0,0
375.0,0,0,0,1,0,54,500.0,bronze,0,1
250.0,1,0,0,2,0,13,350.0,free,0,1
375.0,1,1,0,1,0,43,500.0,bronze,0,1
232.0,1,1,0,5,0,36,232.0,bronze,0,0
500.0,0,1,2,900,1,39,500.0,gold_special,0,1
365.0,1,1,0,4,0,52,500.0,bronze,0,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
365.0,1,1,0,4,0,52,500.0,bronze,0,0
500.0,1,1,2,8,1,21,307.0,gold_special,0,0
500.0,0,0,0,1,0,18,281.0,free,0,0
303.0,1,1,0,1,0,54,76.0,bronze,0,0
280.0,1,1,2,2,1,41,500.0,silver,0,0
500.0,1,0,0,1,0,31,308.0,bronze,0,0
375.0,1,0,0,1,0,55,500.0,bronze,0,0
500.0,0,1,0,2,0,60,500.0,silver,0,1
500.0,0,1,0,1,0,54,375.0,silver,0,0
332.0,0,1,1,29,0,32,500.0,gold_special,0,1
333.0,1,0,0,1,0,56,500.0,bronze,1,0
343.0,0,1,0,1,0,55,500.0,gold,0,0
375.0,1,1,0,1,0,36,500.0,free,0,0
500.0,1,0,0,1,0,52,375.0,free,0,1
500.0,1,0,0,1,0,55,335.0,bronze,0,1
500.0,0,1,0,5,0,29,375.0,bronze,0,1
500.0,1,0,0,1,0,55,375.0,free,1,1
172.0,1,1,0,1,0,16,233.0,bronze,1,1
500.0,1,0,0,1,0,38,355.0,bronze,1,0
500.0,1,1,0,1,0,34,375.0,bronze,0,0
500.0,1,1,0,1,0,59,500.0,bronze,1,0
375.0,0,0,0,1,0,32,500.0,free,0,0
375.0,1,1,6,1,0,59,500.0,bronze,1,1
500.0,0,0,0,1,0,28,324.0,bronze,0,0
500.0,0,1,0,1,0,39,500.0,silver,0,1
374.0,1,0,0,1,0,58,500.0,free,0,0
468.0,0,1,0,15,0,60,276.0,bronze,0,0
500.0,0,0,1,4,0,51,281.0,free,0,0
375.0,0,0,0,1,0,34,500.0,bronze,0,1
500.0,0,1,0,1,0,43,500.0,bronze,0,1
500.0,1,0,0,1,0,60,354.0,free,1,0
225.0,0,1,0,2,0,40,225.0,bronze,0,1
500.0,1,1,0,10,0,56,490.0,bronze,1,0
500.0,0,1,9,15,1,23,334.0,gold_special,0,1
500.0,0,1,9,15,1,23,334.0,gold_special,0,1
500.0,0,1,9,15,1,23,334.0,gold_special,0,1
500.0,0,1,9,15,1,23,334.0,gold_special,0,1
500.0,0,1,9,15,1,23,334.0,gold_special,0,1
500.0,0,1,9,15,1,23,334.0,gold_special,0,1
400.0,1,1,0,94,0,58,400.0,bronze,1,1
500.0,0,1,0,1,0,60,355.0,bronze,0,1
375.0,0,0,0,1,0,31,500.0,bronze,0,1
481.0,0,1,0,3,0,60,500.0,bronze,0,1
481.0,0,1,0,3,0,60,500.0,bronze,0,1
481.0,0,1,0,3,0,60,500.0,bronze,0,1
300.0,0,0,0,1,0,40,500.0,free,0,1
500.0,0,0,0,1,0,54,333.0,free,0,1
375.0,0,0,0,1,0,15,500.0,free,0,0
375.0,1,0,0,1,0,52,500.0,free,1,1
500.0,0,0,0,1,0,40,281.0,free,0,0
232.0,1,1,0,3,0,48,232.0,bronze,0,1
500.0,1,1,4,995,1,60,500.0,gold_special,0,0
320.0,0,1,0,1,0,58,301.0,bronze,0,1
500.0,1,1,0,1,0,51,375.0,silver,1,1
500.0,0,1,0,1,0,57,500.0,silver,0,1
450.0,1,1,0,3,0,57,288.0,bronze,0,1
437.0,1,1,4,4,0,58,500.0,bronze,1,1
500.0,1,1,21,5,0,20,375.0,silver,1,1
375.0,1,0,0,1,0,30,500.0,free,0,1
375.0,0,0,0,1,0,41,500.0,bronze,0,0
500.0,0,0,0,1,0,58,375.0,free,0,0
281.0,0,0,0,1,0,62,500.0,silver,0,0
500.0,0,1,0,1,0,37,499.0,bronze,0,0
281.0,1,0,0,1,0,44,500.0,bronze,1,0
280.0,0,1,0,10,1,35,500.0,silver,0,0
375.0,1,0,1,1,0,39,500.0,free,1,0
370.0,1,1,2,1,0,47,370.0,bronze,1,1
381.0,0,1,0,2,0,53,499.0,bronze,0,0
500.0,1,0,0,1,0,45,375.0,bronze,1,0
293.0,1,1,0,100,0,59,500.0,bronze,0,0
480.0,0,1,0,1,0,57,480.0,bronze,1,1
500.0,0,0,0,1,0,48,375.0,free,0,1
300.0,0,1,0,1,0,30,300.0,free,0,1
149.0,1,1,1,1,0,59,176.0,bronze,1,1
500.0,0,0,0,1,0,24,280.0,gold,0,0
500.0,1,0,0,1,0,28,375.0,bronze,1,1
500.0,1,1,3,5,0,59,500.0,bronze,0,0
380.0,1,1,0,2,0,60,258.0,silver,1,1
225.0,1,1,0,1,0,46,225.0,bronze,0,1
216.0,1,1,1,1,0,57,500.0,bronze,1,0
375.0,0,0,0,1,0,43,500.0,free,0,1
90.0,0,1,0,1,0,24,160.0,bronze,0,1
375.0,0,0,2,1,0,38,500.0,bronze,0,0
375.0,1,0,0,1,0,41,500.0,bronze,0,1
500.0,0,0,0,1,0,58,280.0,free,0,0
375.0,1,0,0,1,0,45,500.0,free,0,1
500.0,0,1,0,1,0,35,500.0,bronze,0,0
333.0,1,0,0,1,0,10,500.0,free,0,0
500.0,1,1,0,2,0,49,375.0,bronze,0,0
373.0,1,1,0,1,0,48,500.0,free,1,0
375.0,0,0,0,1,0,33,500.0,bronze,0,0
375.0,0,0,0,1,0,55,500.0,free,0,0
375.0,1,0,0,1,0,14,500.0,bronze,1,0
390.0,0,0,0,1,0,34,500.0,bronze,0,0
375.0,0,0,0,1,0,16,500.0,bronze,0,0
270.0,0,1,0,1,0,24,187.0,bronze,0,1
500.0,0,0,0,1,0,31,375.0,free,0,0
500.0,1,0,0,1,0,40,300.0,free,0,1
375.0,0,1,0,1,0,23,500.0,free,0,0
500.0,1,1,0,1,0,42,289.0,bronze,0,1
375.0,1,1,0,1,0,49,500.0,bronze,0,1
200.0,1,1,4,2,0,56,200.0,gold,0,1
377.0,1,1,0,20,0,47,500.0,bronze,0,1
500.0,0,0,0,1,0,19,375.0,free,0,0
187.0,1,1,2,10,0,56,269.0,bronze,1,0
500.0,1,1,2,9,1,59,500.0,gold_special,1,1
379.0,0,0,0,1,0,52,500.0,bronze,0,1
500.0,0,0,0,1,0,46,375.0,bronze,0,1
344.0,1,1,0,4,0,30,386.0,bronze,1,1
123.0,1,1,1,1,0,60,85.0,bronze,0,1
500.0,1,0,0,1,0,55,347.0,bronze,0,0
500.0,0,0,0,1,0,51,300.0,free,0,1
240.0,0,0,0,1,0,43,320.0,free,0,1
500.0,1,1,0,3,0,42,375.0,bronze,1,1
500.0,1,1,0,3,0,42,375.0,bronze,1,1
500.0,1,1,0,3,0,42,375.0,bronze,1,1
216.0,0,0,0,1,0,60,287.0,bronze,0,1
373.0,1,1,17,5,0,58,500.0,silver,0,0
500.0,0,0,0,1,0,57,357.0,bronze,0,0
500.0,1,0,0,1,0,58,355.0,bronze,1,0
500.0,0,1,0,12,0,52,500.0,bronze,0,1
437.0,0,1,0,1,0,58,500.0,bronze,1,1
286.0,1,1,0,6,0,58,500.0,bronze,1,0
500.0,0,0,0,1,0,60,375.0,bronze,0,0
500.0,0,0,0,1,0,39,375.0,free,0,1
500.0,1,1,0,1,0,54,375.0,bronze,1,1
375.0,1,1,3,3,0,37,500.0,silver,0,0
375.0,0,0,0,1,0,60,500.0,bronze,0,1
500.0,0,0,0,1,0,58,375.0,bronze,0,1
500.0,1,0,0,1,0,46,375.0,free,1,1
403.0,0,0,0,1,0,54,275.0,bronze,0,1
500.0,0,0,0,1,0,56,375.0,free,0,0
360.0,1,1,1,1,0,59,499.0,silver,1,0
375.0,1,1,0,2,0,47,500.0,bronze,0,0
375.0,0,0,0,1,0,34,500.0,gold_premium,0,0
375.0,0,0,0,1,0,55,500.0,silver,0,0
500.0,1,0,0,1,0,20,368.0,bronze,0,1
280.0,1,1,0,10,0,40,500.0,bronze,1,1
250.0,1,0,0,1,0,20,250.0,bronze,0,0
375.0,1,0,0,1,0,54,500.0,free,1,0
375.0,0,1,1,4,0,46,500.0,bronze,0,1
500.0,0,0,0,1,0,45,375.0,free,0,1
500.0,1,1,0,995,1,57,500.0,gold_special,0,1
500.0,1,1,0,1,0,57,454.0,bronze,1,0
268.0,1,1,0,10,0,59,248.0,bronze,1,1
340.0,1,1,2,10,0,44,499.0,gold,1,1
500.0,1,1,7,2,0,52,500.0,bronze,1,1
500.0,1,1,7,2,0,52,500.0,bronze,1,1
500.0,1,1,7,2,0,52,500.0,bronze,1,1
500.0,1,1,7,2,0,52,500.0,bronze,1,1
225.0,0,1,0,1,0,30,225.0,bronze,0,0
432.0,1,1,0,900,0,45,343.0,bronze,1,1
331.0,1,1,0,2,0,57,500.0,bronze,1,1
500.0,0,1,0,30,0,28,375.0,bronze,0,0
500.0,0,0,0,1,0,15,375.0,silver,0,0
375.0,1,1,2,1,1,47,500.0,silver,1,1
375.0,1,1,0,2,0,57,500.0,silver,0,1
453.0,1,1,5,6,0,57,500.0,silver,1,1
167.0,0,1,1,9,0,45,199.0,bronze,0,0
500.0,1,0,0,1,0,58,375.0,bronze,0,1
375.0,0,0,0,1,0,52,500.0,free,0,1
375.0,0,1,0,1,0,39,500.0,bronze,0,0
375.0,0,0,0,1,0,47,500.0,bronze,0,1
500.0,0,0,0,1,0,45,375.0,free,0,1
200.0,1,1,0,122,0,59,200.0,bronze,1,0
500.0,1,1,0,1,0,60,394.0,bronze,1,0
500.0,0,0,0,1,0,31,372.0,bronze,0,0
308.0,1,1,0,1,0,44,190.0,bronze,1,1
500.0,0,1,0,2,0,38,333.0,bronze,0,1
375.0,0,0,0,1,0,26,500.0,free,0,0
450.0,0,1,0,1,0,59,322.0,bronze,0,1
250.0,0,0,0,1,0,35,250.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
375.0,0,1,0,22,0,30,500.0,bronze,0,1
280.0,0,1,1,1,0,60,500.0,gold,0,0
500.0,1,1,0,100,1,47,500.0,gold_special,1,1
375.0,1,0,0,1,0,50,500.0,free,0,0
375.0,0,0,0,1,0,37,500.0,free,0,1
500.0,1,1,0,5,0,55,467.0,bronze,1,0
500.0,0,0,0,1,0,36,300.0,free,0,0
384.0,1,1,0,1,0,50,384.0,bronze,1,1
443.0,0,1,0,1,0,40,288.0,bronze,0,1
375.0,0,0,0,1,0,48,500.0,free,0,1
310.0,1,1,1,2,0,51,500.0,silver,0,1
310.0,1,1,1,2,0,51,500.0,silver,0,1
310.0,1,1,1,2,0,51,500.0,silver,0,1
500.0,1,0,0,1,0,46,374.0,bronze,0,1
500.0,0,1,0,10,0,48,500.0,bronze,0,1
375.0,1,0,0,1,0,28,500.0,free,0,0
374.0,1,0,0,1,0,30,500.0,bronze,0,1
500.0,0,0,0,1,0,30,300.0,free,0,0
500.0,1,1,0,4,0,55,448.0,bronze,1,1
333.0,0,1,0,2,0,55,500.0,bronze,0,0
500.0,1,0,0,1,0,41,333.0,bronze,0,1
450.0,0,1,0,3,0,56,288.0,bronze,0,1
272.0,1,0,0,1,0,57,500.0,bronze,0,0
218.0,0,1,0,1,0,56,143.0,bronze,0,1
427.0,1,1,0,3,0,47,336.0,bronze,0,1
450.0,1,1,0,2,0,59,450.0,silver,1,0
500.0,0,0,0,1,0,20,375.0,bronze,0,0
500.0,1,1,0,1,0,54,500.0,silver,1,1
500.0,1,0,0,1,0,57,375.0,bronze,1,0
500.0,0,1,0,1,0,42,461.0,bronze,0,0
375.0,0,1,3,7,0,31,500.0,bronze,0,0
500.0,1,1,0,1,0,44,281.0,bronze,0,0
375.0,1,1,0,1,0,53,500.0,bronze,0,1
375.0,0,1,0,20,0,57,500.0,bronze,0,0
500.0,1,1,0,14,1,59,500.0,gold_special,1,1
500.0,1,1,0,1,0,60,227.0,bronze,0,0
281.0,0,0,0,1,0,30,500.0,free,0,0
320.0,1,0,0,1,0,56,492.0,bronze,0,1
284.0,1,1,0,1,0,42,178.0,bronze,1,1
250.0,0,0,0,1,0,39,250.0,free,0,1
500.0,1,0,0,1,0,60,375.0,free,0,0
500.0,0,1,0,1,0,53,340.0,bronze,0,0
443.0,1,0,0,1,0,60,500.0,bronze,0,0
500.0,1,1,0,1,0,15,375.0,bronze,0,1
281.0,0,0,0,1,0,32,500.0,free,0,0
450.0,1,0,0,1,0,57,450.0,free,0,0
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
262.0,1,1,0,17,0,36,187.0,bronze,0,1
334.0,1,1,0,10,0,59,500.0,bronze,0,1
331.0,0,0,0,1,0,21,500.0,bronze,0,0
400.0,1,1,5,5,0,59,500.0,bronze,0,1
300.0,0,1,2,10,0,59,450.0,bronze,1,1
375.0,0,0,0,1,0,57,500.0,bronze,0,0
375.0,1,0,0,1,0,24,500.0,free,1,1
500.0,0,0,0,1,0,30,375.0,free,0,0
500.0,0,0,0,1,0,36,375.0,bronze,0,0
422.0,1,0,0,1,0,36,500.0,bronze,1,1
375.0,0,0,0,1,0,46,500.0,free,0,0
340.0,1,1,0,123,0,46,410.0,bronze,0,1
500.0,0,0,0,1,0,59,375.0,bronze,0,1
281.0,1,0,0,1,0,45,500.0,bronze,0,1
375.0,1,0,0,1,0,47,500.0,bronze,1,1
500.0,0,1,6,1,0,45,305.0,bronze,0,1
500.0,0,1,2,8,0,21,500.0,bronze,0,1
500.0,1,1,1,1,1,60,327.0,silver,0,0
375.0,1,0,0,1,0,26,500.0,free,0,0
266.0,0,1,7,1,0,47,189.0,bronze,0,0
375.0,1,1,50,3,0,58,500.0,silver,0,0
500.0,0,0,0,1,0,48,375.0,free,0,0
375.0,1,0,0,1,0,51,500.0,bronze,0,1
500.0,0,0,0,1,0,34,367.0,bronze,0,1
500.0,1,0,0,1,0,21,500.0,free,0,0
375.0,1,0,1,1,0,22,500.0,bronze,0,0
375.0,0,0,0,1,0,58,500.0,free,0,1
373.0,1,1,0,7,0,45,500.0,bronze,0,0
373.0,1,1,0,7,0,45,500.0,bronze,0,0
373.0,1,1,0,7,0,45,500.0,bronze,0,0
373.0,1,1,0,7,0,45,500.0,bronze,0,0
373.0,1,1,0,7,0,45,500.0,bronze,0,0
373.0,1,1,0,7,0,45,500.0,bronze,0,0
373.0,1,1,0,7,0,45,500.0,bronze,0,0
333.0,1,1,0,1,0,42,500.0,bronze,1,0
215.0,0,1,0,1,0,32,241.0,bronze,1,1
500.0,0,1,0,100,0,60,339.0,bronze,0,0
500.0,0,0,0,1,0,57,333.0,free,0,1
500.0,0,1,0,10,0,48,500.0,bronze,0,0
375.0,0,0,0,1,0,18,500.0,silver,0,1
500.0,1,1,2,7,0,45,401.0,bronze,1,1
500.0,1,1,2,7,0,45,401.0,bronze,1,1
500.0,1,1,2,7,0,45,401.0,bronze,1,1
159.0,0,1,0,1,0,40,213.0,bronze,0,0
160.0,0,1,1,3,0,46,160.0,bronze,0,1
160.0,0,1,1,3,0,46,160.0,bronze,0,1
160.0,0,1,1,3,0,46,160.0,bronze,0,1
160.0,0,1,1,3,0,46,160.0,bronze,0,1
225.0,0,1,0,1,0,28,300.0,bronze,0,0
500.0,0,1,0,1,0,56,333.0,bronze,1,0
500.0,1,1,0,10,0,59,375.0,bronze,0,1
438.0,1,0,0,1,0,42,500.0,bronze,0,1
375.0,1,0,0,1,0,33,500.0,bronze,0,1
375.0,1,0,0,1,0,44,500.0,bronze,0,1
332.0,1,1,0,12,0,57,500.0,bronze,1,0
375.0,0,0,0,1,0,56,500.0,free,0,0
500.0,0,0,0,1,0,36,375.0,bronze,0,1
174.0,1,1,0,50,0,34,268.0,bronze,0,1
375.0,1,1,0,5,0,59,500.0,silver,0,1
300.0,0,1,36,23,0,41,240.0,gold,0,0
373.0,0,0,0,1,0,43,500.0,gold,0,1
375.0,1,0,0,1,0,58,500.0,bronze,1,1
500.0,1,1,0,1,0,58,438.0,bronze,0,1
340.0,1,1,0,123,0,40,410.0,bronze,0,1
90.0,0,1,1,19,0,53,90.0,bronze,0,0
375.0,0,1,0,1,0,58,500.0,free,0,0
